0,triangle,0.7096985
38,triangle,0.70237035
71,triangle,0.8447071
105,triangle,0.82048243
138,triangle,0.84304035
171,triangle,0.9066914
205,triangle,0.90014243
238,triangle,0.93593407
271,triangle,0.9410044
305,triangle,0.9479833
338,triangle,0.95057416
371,triangle,0.9537519
404,triangle,0.9570896
438,triangle,0.93871784
471,triangle,0.8946473
504,triangle,0.91926485
538,triangle,0.8854728
571,triangle,0.87550217
604,triangle,0.8772932
638,triangle,0.8093967
671,triangle,0.83886915
704,triangle,0.8310599
738,triangle,0.7170739
771,triangle,0.78977615
804,triangle,0.74725556
837,triangle,0.70689493
871,triangle,0.74772435
904,triangle,0.7368382
937,triangle,0.81754375
971,triangle,0.8287819
1004,triangle,0.78895515
1037,triangle,0.84201425
1071,triangle,0.9050497
1104,triangle,0.90638834
1137,triangle,0.8895947
1171,triangle,0.879063
1204,triangle,0.90545154
1237,triangle,0.89219534
1270,triangle,0.92678446
1304,triangle,0.93460727
1337,triangle,0.9210068
1370,triangle,0.91172516
1404,triangle,0.8750569
1437,triangle,0.8813499
1470,triangle,0.8503354
1504,triangle,0.70693415
1537,triangle,0.66312814
1570,triangle,0.66559494
1604
1637
1670
1703,triangle,0.76107943
1737,triangle,0.7235482
1770
1803
1837
1870
1903
1937
1970
2003
2037
2070
2103
2136
2170
2203,triangle,0.636587
2236
2270,triangle,0.7174353
2303,triangle,0.71282846
2336,triangle,0.6257542
2370
2403
2436
2469
2503
2536,triangle,0.838048
2569,triangle,0.9380579
2603,triangle,0.9686183
2636,triangle,0.9758613
2669,triangle,0.985268
2703,triangle,0.9838871
2736,triangle,0.9788551
2769,triangle,0.9819115
2803,triangle,0.98127544
2836,triangle,0.9790576
2869,triangle,0.9723073
2902,triangle,0.9469381
2936,triangle,0.89580005
2969,triangle,0.871466
3002,triangle,0.92666674
3036,triangle,0.90721637
3069,triangle,0.90609324
3102,triangle,0.85863847
3136,triangle,0.8157834
3169,triangle,0.75009215
3202,triangle,0.74590087
3236
3269,triangle,0.68635124
3302,triangle,0.85357773
3335,triangle,0.85171235
3369,triangle,0.8924316
3402,triangle,0.88109994
3435,triangle,0.8673744
3469,triangle,0.8681293
3502,triangle,0.8447988
3535,triangle,0.81478137
3569,triangle,0.69028234
3602,triangle,0.7371689
3635,triangle,0.71999085
3669,triangle,0.7078033
3702,triangle,0.70386916
3735,triangle,0.71929246
3768,triangle,0.76212484
3802,triangle,0.79210687
3835,triangle,0.7673989
3868,triangle,0.80977064
3902,triangle,0.77917147
3935,triangle,0.8225661
3968,triangle,0.7536095
4002,triangle,0.8050224
4035,triangle,0.7336837
4068,triangle,0.7300059
4102,triangle,0.8263285
